14:35:00;94.3278;6.77931;3.60659;0;0;0;0;0;0.151945;0.149077;0;0;0;0;0;0;34;
14:35:01;94.3834;5.95105;2.74825;0;0;0;0;0;0.156553;0.153425;0;0;0;0;0;0;50;
14:35:02;94.7986;3.48196;2.67007;0;0;0;0;0;0.160823;0.157317;0;0;0;0;0;0;34;
14:35:03;95.4513;3.89406;3.83965;0;0;0;0;0;0.165702;0.161966;0;0;0;0;0;0;50;
14:35:04;95.6819;4.28356;3.92321;0;0;0;0;0;0.169457;0.165297;0;0;0;0;0;0;34;
